kegg_id,metatlas_inchi_key
C01063,LYCRXMTYUZDUGA-UYRKPTJQSA-N
C11278,LYDBAPNRLUDIAS-GPQHGYBDSA-N
C11278,LYDBAPNRLUDIAS-NCQSKUNESA-N
C14709,LYDRKKWPKKEMNZ-UHFFFAOYSA-N
C09786,LYEFRAMOOLOUKA-RBXMUDONSA-N
C13762,LYFZEFDZKPJBJK-AWEZNQCLSA-N
C19275,LYGJENNIWJXYER-UHFFFAOYSA-N
C12628,LYGPBZVKGHHTIE-HUBYJIGHSA-N
C12628,LYGPBZVKGHHTIE-JZUNINQASA-N
C04101,LYGRISUQIZNHGM-IVABAYMNSA-N
C06735,LYIIBVSRGJSHAV-UHFFFAOYSA-N
C11577,LYISDADPVOHJBJ-UHFFFAOYSA-N
C01033,LYNVNYDEQMMNMZ-XGXNYEOVSA-N
C11730,LYPFDBRUNKHDGX-LWQDQPMZSA-N
C02941,LYQLGOGKDQKQAX-UHFFFAOYSA-N
C13846,LYRFLYHAGKPMFH-UHFFFAOYSA-N
C03864,LYRIITRHDCNUHV-SSDOTTSWSA-N
C03865,LYRIITRHDCNUHV-ZETCQYMHSA-N
C15439,LYRWNAXKUQELGU-UHFFFAOYSA-N
C08482,LYSGIJUGUGJIPS-UOMVISFLSA-N
C16857,LYTCVQQGCSNFJU-FGRVLNGBSA-N
C09697,LYTPVRMVQVQYGM-NVWKHIKUSA-N
C09307,LYUZYPKZQDYMEE-YRCPKEQFSA-N
C08377,LZBJUTTUMRSJBP-UHFFFAOYSA-N
C16779,LZBXPXAOYQVZEC-RIYZIHGNSA-N
C17204,LZEDEUNADWSJKX-UHFFFAOYSA-N
C10019,LZERJKGWTQYMBB-UHFFFAOYSA-N
C01268,LZEXYCAGPMYXLX-UMMCILCDSA-N
C02325,LZFOPEXOUVTGJS-ONEGZZNKSA-N
C11720,LZFZMUMEGBBDTC-QEJZJMRPSA-N
C12831,LZHZRJKVYOHNTJ-UHFFFAOYSA-N
C12229,LZJHNXHYKRKCDZ-UHFFFAOYSA-N
C09365,LZJRNLRASBVRRX-ZDUSSCGKSA-N
C10344,LZKFLVDOCDILCY-CYSCPGKSSA-N
C01133,LZKNVSNNPRQZJB-DBRKOABJSA-N
C03408,LZKNVSNNPRQZJB-MVIOUDGNSA-N
C08760,LZKVXMYVBSNXER-YZPKDWIXSA-N
C10516,LZMRDTLRSDRUSU-SJORKVTESA-N
C03170,LZMSXDHGHZKXJD-WPOPZESYSA-N
C08929,LZNMTWGKSPOPIR-UHFFFAOYSA-N
C03299,LZOSYCMHQXPBFU-OAHLLOKOSA-O
C15011,LZRQDFQQYIQZLG-YEYOAGGMSA-N
C12089,LZTXIEWMBZRCDP-QPJJXVBHSA-N
C06062,LZZGAWBBKHYTIE-BJPOSOMNSA-N
C10918,MADRVGBADLFHMO-UHFFFAOYSA-N
C12257,MADYLZJCRKUBIK-RYGJVYDSSA-N
C13704,MAEQQHLPBNHRBX-UHFFFAOYSA-N
C12324,MAFTTXQJASXWBB-CECATXLMSA-N
C07301,MAGPZHKLEZXLNU-SSDOTTSWSA-N
C18438,MAHPNPYYQAIOJN-UHFFFAOYSA-N
C03716,MAIRDOOJJIGWBJ-UHFFFAOYSA-N
C09101,MAKBJYBPYTYDBJ-OMLIOTFFSA-N
C15497,MAKBMGXNXXXBFE-TURQNECASA-N
C10829,MALFODICFSIXPO-KFKQDBFTSA-N
C15032,MARDRZQLSPCWMG-UHFFFAOYSA-N
C05812,MARGKPIMNMASKJ-CMAXTTDKSA-N
C08733,MASBWURJQFFLOO-UHFFFAOYSA-N
C04518,MASCESDECGBIBB-HNXXTFFGSA-N
C01501,MASNOZXLGMXCHN-ZLPAWPGGSA-N
C15947,MASXKPLGZRMBJF-MVSGICTGSA-N
C10682,MATGKVZWFZHCLI-LSDHHAIUSA-N
C11246,MAXKTGFGXCXJFY-HHUAQUJWSA-N
C08775,MAYJEFRPIKEYBL-OASIGRBWSA-N
C19476,MAZCGYFIOOIVHE-UHFFFAOYSA-N
C16308,MAZWDMBCPDUFDJ-VQHVLOKHSA-N
C18633,MAZYQGHSTXUZJF-ZBRHGPMOSA-N
C08467,MBABCNBNDNGODA-WGCJABNLSA-N
C19181,MBABOKRGFJTBAE-UHFFFAOYSA-N
C00955,MBBOMCVGYCRMEA-UHFFFAOYSA-N
C05273,MBCVYCOKMMMWLX-RQADMLEVSA-N
C05273,MBCVYCOKMMMWLX-YYMFEJJQSA-N
C08497,MBDOYVRWFFCFHM-SNAWJCMRSA-N
C02817,MBEIHNKADVMCJM-UHFFFAOYSA-N
C08565,MBFJCQLVRQZZOV-MRHCINOSSA-N
C07317,MBGGBVCUIVRRBF-UHFFFAOYSA-N
C14351,MBGGFXOXUIDRJD-UHFFFAOYSA-N
C17994,MBIKACINXASGTE-PFCCBWJBSA-N
C16505,MBJDYYPZJXVUHJ-RATZTOCSSA-N
C18230,MBLYZRMZFUWLOZ-ZTIKAOTBSA-N
C06429,MBMBGCFOFBJSGT-KUBAVDMBSA-N
C09981,MBMQEIFVQACCCH-QBODLPLBSA-N
C10038,MBNGWHIJMBWFHU-UHFFFAOYSA-N
C02231,MBNRADMGBBUWJK-OWOJBTEDSA-N
C17498,MBPTXJNHCBXMBP-SDIIOJARSA-N
C09280,MBRLOUHOWLUMFF-UHFFFAOYSA-N
C07768,MBUVEWMHONZEQD-UHFFFAOYSA-N
C06671,MBVYUVNTXZVQRL-TYHXJLICSA-N
C10819,MBWUSSKCCUMJHO-ZGXDEBHDSA-N
C02059,MBWXNTAXLNYFJB-LKUDQCMESA-N
C02059,MBWXNTAXLNYFJB-NKFFZRIASA-N
C11691,MBXJCHZRHROMQA-OSZHWHEXSA-N
C08806,MBYLRWSUZLFUTO-PQNVQGKDSA-N
C09420,MBYXEBXZARTUSS-HMHJJOSWSA-N
C03846,MBZWIPOSTWTKSV-UHFFFAOYSA-N
C05109,MBZYKEVPFYHDOH-BQNIITSRSA-N
C15065,MCAHIIQBOBRLHG-KWQGSUNZSA-N
C11225,MCAHMSDENAOJFZ-BVXDHVRPSA-N
C18385///C05684,MCAHWIHFGHIESP-UHFFFAOYSA-N
C17005,MCGQEEDLOVPSRE-WUYTVGJRSA-N
C01239,MCGXOCXFFNKASF-FMDGEEDCSA-N
C19434///C18879///C18478,MCJGNVYPOGVAJF-UHFFFAOYSA-N
C16548,MCJKBWHDNUSJLW-VHXPQNKSSA-N
C04063,MCKAJXMRULSUKI-CNWJWELYSA-N
C05500,MCKLJFJEQRYRQT-APGJSSKUSA-N
C20164,MCMMCRYPQBNCPH-WMIMKTLMSA-N
C09686,MCNAURNYDFSEML-APAOZMKASA-N
C17932,MCNGUYXRBCIGOV-UHFFFAOYSA-N
C19059,MCOQHIWZJUDQIC-UHFFFAOYSA-N
C18266,MCPCTMSTXTVYSJ-UHFFFAOYSA-N
C08987,MCPFEAJYKIXPQF-DXZAWUHFSA-N
C09003,MCQWYGYDCGLCJD-UHFFFAOYSA-N
C18223,MCRAOCBPZAIHJQ-QBYKVAOYSA-N
C01837,MCSAJNNLRCFZED-UHFFFAOYSA-N
C10279,MCWACAVORNFEFS-HMNNQIDUSA-N
C05325,MCWDCZIDTUQRHK-FDDDBJFASA-N
C15782,MCWVPSBQQXUCTB-OQTIOYDCSA-N
C15782,MCWVPSBQQXUCTB-RFOHPFAESA-N
C14326,MCWXGJITAZMZEV-UHFFFAOYSA-N
C09597,MDAWGFZRYVVBAS-NRFANRHFSA-N
C19043,MDBGGTQNNUOQRC-UHFFFAOYSA-N
C17469,MDCUMTGKKLOMCW-XNVNDPJESA-N
C02213,MDFQXBNVOAKNAY-BBBLOLIVSA-N
C12303,MDHYEMXUFSJLGV-UHFFFAOYSA-N
C12452,MDIDMOWWLBGYPG-MYJAWHEDSA-N
C12453,MDIDMOWWLBGYPG-UHFFFAOYSA-N
C14833,MDIUMSLCYIJBQC-MVFSOIOZSA-N
C03098,MDKCFLQDBWCQCV-UHFFFAOYSA-N
C07320,MDKGKXOCJGEUJW-UHFFFAOYSA-N
C03996,MDLTWTOQCHCLSZ-RGCYKPLRSA-N
C14292,MDNWOSOZYLHTCG-UHFFFAOYSA-N
C11811,MDSIZRKJVDMQOQ-GORDUTHDSA-N
C17162,MDUQIEXQKMPARD-DZGCQCFKSA-N
C12480,MDWKFXALIRELND-UYUGCTTCSA-N
C18220,MDWQSNIQXHNTCK-SLFFLAALSA-N
C14287,MDWVSAYEQPLWMX-UHFFFAOYSA-N
C15474,MDYOLVRUBBJPFM-UHFFFAOYSA-N
C06488,MDYWWBMXAFPJCJ-NWJWHWDBSA-N
C16939,MDZKJHQSJHYOHJ-LLICELPBSA-N
C05655,MEACACCQPBWCOO-UHFFFAOYSA-N
C00445,MEANFMOQMXYMCT-OLZOCXBDSA-O
C14732,MEASLHGILYBXFO-XTDASVJISA-N
C15087,MEBIIZZKMNMOCQ-LDKZRRNGSA-N
C14431,MEBQXILRKZHVCX-UHFFFAOYSA-N
C05441,MECHNRXZTMCUDQ-RKHKHRCZSA-N
C00019,MEFKEPWMEQBLKI-AIRLBKTGSA-O
C10952,MEFOUWRMVYJCQC-UHFFFAOYSA-N
C08401,MEFPHTVXBPLRLX-KHXSHCKASA-N
C08401,MEFPHTVXBPLRLX-ZMHPAJMFSA-N
C18858,MEFQWPUMEMWTJP-UHFFFAOYSA-N
C10866,MEGPURSNXMUDAE-IKTQEEBSSA-N
C14261,MEHHPFQKXOUFFV-OWSLCNJRSA-N
C16169,MENFZXMQSYYVRK-CRCGJGBYSA-N
C15550,MEQJMMBFNYEOGP-GQUPQBGVSA-N
C01590,MERHMOCEIBOOMA-UHFFFAOYSA-N
C12918,METKIMKYRPQLGS-LBPRGKRZSA-N
C16675,MEYMBLGOKYDGLZ-UHFFFAOYSA-N
C15477,MEYPAYJYAZKERR-JLHYYAGUSA-N
C07245,MEZLKOACVSPNER-GFCCVEGCSA-N
C14125,MEZPFQCSPHLLNE-NRFANRHFSA-N
C14283,MEZZCSHVIGVWFI-UHFFFAOYSA-N
C07375///C07894,MFDFERRIHVXMIY-UHFFFAOYSA-N
C14044,MFDUGTOOXGORRX-ORGLZDQCSA-N
C14044,MFDUGTOOXGORRX-ZROAIIAPSA-N
C08847,MFIXZHBJWSBQJA-OZQKXHGLSA-N
C07904,MFOCDFTXLCYLKU-CMPLNLGQSA-N
C18759,MFOUDYKPLGXPGO-UHFFFAOYSA-N
C16715,MFSHNFBQNVGXJX-UHFFFAOYSA-N
C04783,MFSRJRFDIILHFC-OLQVQODUSA-N
C11031,MFSWTRQUCLNFOM-UHFFFAOYSA-N
C07023,MFWNKCLOYSRHCJ-BTTYYORXSA-N
C10685,MFWOOIANDMHWSJ-UHFFFAOYSA-N
C00762,MFYSYFVPBJMHGN-ZPOLXVRWSA-N
C19432,MFZWMTSUNYWVBU-UHFFFAOYSA-N
C12635,MGAFCXOXRHSKIA-GLDNMAPXSA-N
C12635,MGAFCXOXRHSKIA-MEBVLIOMSA-N
C06092,MGAZMNWJFPAAIU-FEDPRYSUSA-N
C17679,MGCIVWNKCIWQHX-QPJJXVBHSA-N
C14695,MGFYIUFZLHCRTH-UHFFFAOYSA-N
C16364,MGJKQDOBUOMPEZ-UHFFFAOYSA-N
C10509,MGJLSBDCWOSMHL-MIUGBVLSSA-N
C14457,MGLWZSOBALDPEK-UHFFFAOYSA-N
C11688,MGMRIOLWEROPJY-FEMCMSFOSA-N
C20529,MGMVWCQTEHKAMT-LGMOUBFGSA-N
C05275,MGNBGCRQQFMNBM-OVJZAMHHSA-N
C05275,MGNBGCRQQFMNBM-VHTAIFHGSA-N
C05275,MGNBGCRQQFMNBM-YJHHLLFWSA-N
C07815,MGNNYOODZCAHBA-GQKYHHCASA-N
C13906,MGQLHRYJBWGORO-LLVKDONJSA-N
C11033,MGRVRXRGTBOSHW-UHFFFAOYSA-N
C09908,MGSRCZKZVOBKFT-UHFFFAOYSA-N
C08692,MGTJNQWIXFSPLC-HQARQGIISA-N
C14576,MGTMTTGZMPDIQS-UHFFFAOYSA-N
C02129,MGTZCLMLSSAXLD-UHFFFAOYSA-N
C16839,MGVIMUPHKPHTKF-HQUFVKSZSA-N
C15205,MGWAVDBGNNKXQV-UHFFFAOYSA-N
C08341,MGWCXJDKHMCXRL-YMGPVYFXSA-N
C09836,MGYMHQJELJYRQS-UHFFFAOYSA-N
C15288,MGZZPWXYQSLHGQ-YISWTCPOSA-N
C00027///C17732,MHAJPDPJQMAIIY-UHFFFAOYSA-N
C11633,MHASSCPGKAMILD-JNPAWNQGSA-N
C11634,MHASSCPGKAMILD-PQKPIAESSA-N
C12423,MHAXMIHGEZOCTQ-HTAPYJJXSA-N
C08923,MHCDFIFLMYBWIV-PLLMSDPHSA-N
C07654///C08029,MHIGBKBJSQVXNH-IWVLMIASSA-N
C16547,MHJBZVSGOZTKRH-IZHYLOQSSA-N
C16616,MHJZYMCYLFGDRD-KQYNXXCUSA-N
C06614,MHMUCYJKZUZMNJ-UHFFFAOYSA-N
C12176,MHOUUNHTVCQAIF-UWYJGORHSA-N
C12176,MHOUUNHTVCQAIF-YTWIXNGZSA-N
C10609,MHPSUMPGWBYSSV-UHFFFAOYSA-N
C11934,MHSFKYBKMYLOCI-IFBDJYIYSA-N
C17370,MHSNTZYKSLYGOM-RKDXNWHRSA-N
C03779,MHSVUSZEHNVFKW-UHFFFAOYSA-N
C09159,MHVJRKBZMUDEEV-APQLOABGSA-N
C11863,MHVYWTXXZIFXDT-PKZSZHAESA-N
C11863,MHVYWTXXZIFXDT-YGNOGLJPSA-N
C10646,MHXCIKYXNYCMHY-AUSJPIAWSA-N
C20454,MHXCIKYXNYCMHY-SXGZJXTBSA-N
C09937,MHXMEJIEIHJTGN-GTTNOKDOSA-N
C17218,MHYITDUVXNMMNZ-UHFFFAOYSA-N
C05760,MHZDERNCZPHMIQ-BUHFOSPRSA-N
C14995,MIAWQCWOHVVLMH-YQPXSLGVSA-N
C05434,MICBIPJWKDDGNL-FILYMEKXSA-N
C15739,MIDTUAMKJJDHAR-YAWPOEEYSA-N
C00826,MIEILDYWGANZNH-DSQUFTABSA-N
C17774,MIFNNWIZHGVHPR-BKVCSMAQSA-N
C18523,MIFOMMKAVSCNKQ-HWIUFGAZSA-N
C06564,MIFYHUACUWQUKT-GPUHXXMPSA-N
C05557,MIFYHUACUWQUKT-GTQWGBSQSA-N
C19324,MIHADVKEHAFNPG-UHFFFAOYSA-N
C01292,MIHNUBCEFJLAGN-DMMBONCOSA-N
C18341///C18340,MIJPAVRNWPDMOR-ZAFYKAAXSA-N
C17148,MIJYXULNPSFWEK-GTOFXWBISA-N
C08432,MIKUYHXYGGJMLM-UUOKFMHZSA-N
C11758,MINDHVHHQZYEEK-HBBNESRFSA-N
C08712,MIQIFBIWUBAPTB-WNRLEAPDSA-N
C07949,MIQPIUSUKVNLNT-UHFFFAOYSA-N
C09318,MITHUEHYZARDCT-SFHVURJKSA-N
C16713,MITMOIGRCVEHJP-UHFFFAOYSA-N
C15208,MIUUNYUUEFHIHM-UHFFFAOYSA-N
C19429,MIWUTEVJIISHCP-UHFFFAOYSA-N
C15511,MIYTVBARXCVVHZ-RYGJVYDSSA-N
C15740,MIZMDSVSLSIMSC-VYLWARHZSA-N
C19091,MJAWMRVEIWPJRW-UHFFFAOYSA-N
C16756,MJBWDEQAUQTVKK-IAGOWNOFSA-N
C09933,MJGLQDXKEOEIFB-LDWIPMOCSA-N
C17228,MJGXIOUQXYXGLP-UHFFFAOYSA-N
C11116,MJJCZWPYKMGQHU-UHFFFAOYSA-N
C08738,MJJWBJFYYRAYKU-OPKNDJPNSA-N
C14166,MJMZACWQGQGLBI-UHFFFAOYSA-N
C09120,MJNNONLDVCCGCA-ZQHAHMAHSA-N
C17019,MJNYHZWCFFQCRW-ZUFLRRBNSA-N
C15052,MJQHCKOMFMGCQG-UHFFFAOYSA-N
C05149,MJQUEDHRCUIRLF-TVIXENOKSA-N
C11731,MJTGQALMWUUPQM-UHFFFAOYSA-N
C02293,MJURCEOLOMHLAX-ZRDIBKRKSA-N
C05377,MJVAVZPDRWSRRC-UHFFFAOYSA-N
C07616,MKBVGNJXUNEBAL-UHFFFAOYSA-N
C07488,MKGIQRNAGSSHRV-UHFFFAOYSA-N
C11168,MKJIEFSOBYUXJB-UHFFFAOYSA-N
C07413,MKPDWECBUAZOHP-AFYJWTTESA-N
C19170,MKQWTWSXVILIKJ-LXGUWJNJSA-N
C06810,MKUXAQIIEYXACX-UHFFFAOYSA-N
C10551,MKWAWTRNIPHOLB-SVIJTADQSA-N
C07653,MKXKFYHWDHIYRV-UHFFFAOYSA-N
C06947,MKXZASYAUGDDCJ-CGTJXYLNSA-N
C15767,MKYPKZSGLSOGLL-LURJTMIESA-N
C14134,MKYQPGPNVYRMHI-UHFFFAOYSA-N
C18917,MKZGVGOBXZJKGV-UHFFFAOYSA-N
C12077,MLBYBBUZURKHAW-IPNZSQQUSA-N
C12077,MLBYBBUZURKHAW-MISYRCLQSA-N
C12077,MLBYBBUZURKHAW-UHFFFAOYSA-N
C15211,MLDIQALUMKMHCC-UHFFFAOYSA-N
C12296,MLFHJEHSLIIPHL-UHFFFAOYSA-N
C18451,MLGCXEBRWGEOQX-UHFFFAOYSA-N
C04578,MLIQIRKAHMVCDD-MMGCJVFTSA-N
C11094,MLKCGVHIFJBRCD-UHFFFAOYSA-N
C04597,MLKIARXZUAHWAV-UHFFFAOYSA-N
D00129///C01531,MLKXDPUZXIRXEP-MFOYZWKCSA-N
C12640,MLLMLJXCGLXOIJ-AQAMAIGXSA-O
C13696,MLLSSTJTARJLHK-WHFBIAKZSA-N
C13808,MLLWPVVMXGUOHD-QNUMDXCLSA-N
C06512,MLNXJBWXCQOCIN-URLMMPGGSA-N
C05375,MLOJGZHQNWCBAC-UHFFFAOYSA-N
C18078,MLQTZXHZYMNZJE-UHFFFAOYSA-N
C18339,MLSJBGYKDYSOAE-DCWMUDTNSA-N
C19377,MLUCVPSAIODCQM-NSCUHMNNSA-N
C19918,MLVSYGCURCOSKP-FXCPCPCLSA-N
C01192,MLWXSIMRTQAWHY-UHFFFAOYSA-N
C19086,MMCJEAKINANSOL-UHFFFAOYSA-N
C10782,MMCQRJPAMIHLQX-ZOWXZIJZSA-N
C10110,MMDUKUSNQNWVET-LQYCTPBQSA-N
C10181,MMDUKUSNQNWVET-VYUBKLCTSA-N
C05010,MMFKFJORZBJVNF-UWVGGRQHSA-N
C13847,MMGAVKCAGQCFHS-XDOYNYLZSA-N
C17550,MMGDIKBAHBHKDI-GCTRGLIYSA-N
C13786,MMNICIJVQJJHHF-UHFFFAOYSA-N
C01943,MMNYKQIDRZNIKT-VSADUBDNSA-N
C10935,MMOXZBCLCQITDF-UHFFFAOYSA-N
C04673,MMPAYJAQJWVMJV-LVBGKUAWSA-N
C10499///C10498,MMPVAPMCVABQPS-UHFFFAOYSA-N
C09634,MMPVUYPJIFYAEK-UHFFFAOYSA-N
C10213,MMQXBTULXAEKQE-VSLJGAQWSA-N
C17075,MMTWXUQMLQGAPC-YXOKLLKRSA-N
C15389,MMURVNDSFNJHAM-OWOJBTEDSA-N
C09501,MMVDOOAKJHDAMB-FINAXWQVSA-N
C01243,MMWCIQZXVOZEGG-MLQGYMEPSA-N
C01245,MMWCIQZXVOZEGG-XJTPDSDZSA-N
C14346,MMWCQWOKHLEYSP-UHFFFAOYSA-N
C18306,MMXCAAVDMQKUFL-IHWYPQMZSA-N
C00113,MMXZSJMASHPLLR-UHFFFAOYSA-N
C18392,MMYHZEDBTMXYAF-UHFFFAOYSA-N
C12427,MMYTYGXIKKVLES-AGMCFEMXSA-N
C12427,MMYTYGXIKKVLES-SLBABESISA-N
C16799,MNAYRSRTNMVAPR-OPEXUXIQSA-N
C10307,MNAYRSRTNMVAPR-ZHVWOXMGSA-N
C00154,MNBKLUUYKPBKDU-BBECNAHFSA-N
C00154,MNBKLUUYKPBKDU-NCRUNIOSSA-N
C04318,MNCVVTFLNVITRD-RLFCDOPRSA-N
C11664,MNFADCCGRFHLCI-IFULQXDOSA-N
C18730,MNFMIVVPXOGUMX-UHFFFAOYSA-N
C11966,MNFOHFDPWDCPHJ-UIQVAGRUSA-N
C11718,MNJVRJDLRVPLFE-UHFFFAOYSA-N
C15885,MNKGOUOMGDXWPK-YDDLGYPNSA-N
C02713,MNLRQHMNZILYPY-MKFCKLDKSA-N
C02713,MNLRQHMNZILYPY-VUTRITGLSA-N
C14656,MNPABTKJCQDDNY-UHFFFAOYSA-N
C02426,MNQZXJOMYWMBOU-GSVOUGTGSA-N
C02154,MNQZXJOMYWMBOU-UHFFFAOYSA-N
C00577,MNQZXJOMYWMBOU-VKHMYHEASA-N
C11968,MNRHCELBXZARFX-OVBDMLLUSA-N
C05799///C17714,MNWFXJYAOYHMED-UHFFFAOYSA-N
C08978,MNXFXXWQAAMVMW-PUYVOJRZSA-N
C17902,MNYARIILPGRTQL-WPRPVWTQSA-N
C15613,MNYDLIUNNOCPHG-FJWDCHQMSA-N
C17343,MNYDLIUNNOCPHG-NXFFUIMRSA-N
C17343,MNYDLIUNNOCPHG-SEGQUPMDSA-N
C12183,MNZZTIOCKJEHEP-XVZHEKKHSA-N
C01168,MOBMOJGXNHLLIR-GBNDHIKLSA-N
C06746,MODKMHXGCGKTLE-UHFFFAOYSA-N
C08665,MODXUQZMEBLSJD-YAEAOFIFSA-N
C03623,MOIJYNHJLPUMNX-UHFFFAOYSA-N
C05485,MOIQRAOBRXUWGN-WPWXJNKXSA-N
C17624,MOJZMWJRUKIQGL-XILRTYJMSA-N
C07605,MOLPUWBMSBJXER-YDGSQGCISA-N
C11166,MOTZDAYCYVMXPC-UHFFFAOYSA-N
C14740,MOVGOKPAVPTKIV-FOCLMDBBSA-N
C14668,MOVRKLZUVNCBIP-RFZYENFJSA-N
C13681,MOXBCYIWIODTKI-UHFFFAOYSA-N
C06075,MOYAFQVGZZPNRA-UHFFFAOYSA-N
C07777,MOYGZHXDRJNJEP-UHFFFAOYSA-N
C07456,MOYKHGMNXAOIAT-JGWLITMVSA-N
C16529,MOYMQYZWIUKGGY-JBKAVQFISA-N
C14393,MOZDKDIOPSPTBH-UHFFFAOYSA-N
C16538,MPCAJMNYNOGXPB-KVTDHHQDSA-N
C07326,MPCAJMNYNOGXPB-SLPGGIOYSA-N
C03930,MPDGHEJMBKOTSU-GBWCSKBLSA-N
C03930,MPDGHEJMBKOTSU-IXFRKVTASA-N
C02283,MPDGHEJMBKOTSU-VOPRYAMFSA-N
C02283,MPDGHEJMBKOTSU-YKLVYJNSSA-N
C18015,MPHXYQVSOFGNEN-JGHPTVLTSA-N
C18015,MPHXYQVSOFGNEN-QCZCYNOHSA-N
C08292,MPIZVHPMGFWKMJ-AKGZTFGVSA-N
C17211,MPJMAJLPWRBNBU-UHFFFAOYSA-N
C17052,MPKJVOULXZBGDT-ATNJLCLCSA-N
C18923,MPKTWNYCNKUVKZ-UHFFFAOYSA-N
C08477,MPLDCQODSRHTBW-UHFFFAOYSA-N
C08542,MPMOZJNSLITZSA-VSOFAJKKSA-O
C06657,MPNWPLYZGCKKFY-VDTYLAMSSA-N
C10357,MPPSDVYCCOJJIB-QCNRXRGQSA-N
C08235,MPQBLCRFUYGBHE-JRTVQGFMSA-N
C03741,MPUUQNGXJSEWTF-BYPYZUCNSA-N
C19372,MPVDXIMFBOLMNW-ISLYRVAYSA-N
C09389,MPWZJVCAMFAIGV-ZDUSSCGKSA-N
C10056,MPXAWSABMVLIBU-UHFFFAOYSA-N
C09555,MPYHGNAJOKCMAQ-MRXNPFEDSA-N
C17592,MPYHGNAJOKCMAQ-UHFFFAOYSA-N
C11945,MPYXOYHSKAAPLW-LBZPFNSKSA-N
C11946,MPYXOYHSKAAPLW-METJZTKNSA-N
C11945,MPYXOYHSKAAPLW-WIBDGYJISA-N
C11946,MPYXOYHSKAAPLW-WYTKASLMSA-N
C16920,MPYYVGIJHREDBO-AVERBVTBSA-N
C06717,MQBCDKMPXVYCGO-FQBKTPCVSA-N
C09799,MQCIJEYGQHWJFX-VZNPGGIZSA-N
C06509,MQCMBMUJJHSGIF-QMUWONGRSA-M
C14747,MQCPOLNSJCWPGT-UHFFFAOYSA-N
C10590,MQDDWIVNNZPOCB-HOTGVXAUSA-N
C12051,MQGFYNRGFWXAKA-GXSYYHJRSA-N
C11264,MQGPSCMMNJKMHQ-UHFFFAOYSA-N
C14469,MQHNKCZKNAJROC-UHFFFAOYSA-N
C07995,MQHWFIOJQSCFNM-UHFFFAOYSA-L
C14227,MQIUGAXCHLFZKX-UHFFFAOYSA-N
C18924,MQIVNMHALJNFMG-ILYHAJGMSA-N
C10852,MQIXMJWNEKUAOZ-OSINBPNZSA-N
C07666,MQJKPEGWNLWLTK-UHFFFAOYSA-N
C03374,MQRFWGRFUKAJAX-LCNKTQGVSA-N
C05130,MQSRGWNVEZRLDK-UHFFFAOYSA-N
C17059,MQSZRBPYXNEFHF-UHFFFAOYSA-N
C00612,MQTAVJHICJWXBR-UHFFFAOYSA-N
C08328,MQTLCYHUTVTHFO-MPVQUNCYSA-N
C06838,MQTOSJVFKKJCRP-BICOPXKESA-N
C06838,MQTOSJVFKKJCRP-OHJWJPDZSA-N
C13932,MQTWSFYHDXYQKF-UHFFFAOYSA-N
C08972,MQUFAARYGOUYEV-UAWZMHPWSA-N
C02088,MQUQNUAYKLCRME-INIZCTEOSA-N
C01044,MQUUQXIFCBBFDP-VKHMYHEASA-N
C18134,MQVIMAJNAQWVSP-UHFFFAOYSA-N
C19441,MQXVYODZCMMZEM-ZYUZMQFOSA-N
C06596,MQYAVRUCONBHOR-JSTMLOLSSA-N
C06596,MQYAVRUCONBHOR-REXQBJLCSA-N
C08628,MQYXUWHLBZFQQO-QGTGJCAVSA-N
C08846,MQYYTNPXQXSQGM-CAOOACKPSA-N
C12196,MQZDOSAHCDNWQT-JHOUSYSJSA-N
C12197,MQZDOSAHCDNWQT-LQJZCPKCSA-N
C08580,MQZIGYBFDRPAKN-UWFIBFSHSA-N
C03417,MRAUNPAHJZDYCK-BYPYZUCNSA-N
C12115,MRBKRZAPGUCWOS-UHFFFAOYSA-N
C17617,MRBLTJLKQIHRTP-UHFFFAOYSA-N
C09087,MRBLTWPEPGRXQN-INIPNLRTSA-N
C13777,MREBEPTUUMTTIA-PCLIKHOPSA-N
C10112,MRIAQLRQZPPODS-UHFFFAOYSA-N
C11653,MRIFZKMKTDPBHR-MDHPXLNESA-N
C11652,MRIFZKMKTDPBHR-XLOWEYQUSA-N
C18346,MRIXVKKOHPQOFK-UHFFFAOYSA-N
C16481,MRJAXZUNYLKGBV-CAHLUQPWSA-N
C19784,MRKTUVZZZRUSQR-JPUVNKLSSA-N
C10778,MRLGBUWOAFGOBH-VGWIFYLRSA-N
C11268,MRMBZHPJVKCOMA-YJFSRANCSA-O
C09580,MRNNKFDOEWDVRD-URLMMPGGSA-O
C12048,MRNNMFMPNANLHB-UHFFFAOYSA-N
C16916,MRNPHCMRIQYRFU-KXUMSINMSA-N
C17534,MRNPHCMRIQYRFU-UWAWSDATSA-N
C11515,MRNZYUAGJLJQAM-DUXPYHPUSA-N
C19525,MRQIXHXHHPWVIL-ISLYRVAYSA-N
C11880,MRRHSEMHYVQUFK-CMKODMSKSA-N
C11880,MRRHSEMHYVQUFK-NKUTVCTDSA-N
C14734,MRRLNQOPCMALNK-UHFFFAOYSA-N
C08689,MRVMMDQTZLIFLF-IQTYJBGDSA-N
C14644,MRVQULNOKCOGHC-UHFFFAOYSA-N
C04520,MRVYFOANPDTYBY-UZAAGFTCSA-N
C11555,MRVYFOANPDTYBY-YORTWTKJSA-N
C15586,MRWXACSTFXYYMV-FDDDBJFASA-N
